"","CAS","substance","obs","obsstddev","airpollutanttype","FID_5kmbuf","BUFF_DIST","summary","mod","MPCAID","site"
"738","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",11,5,"Mean",0.00505213816606803,"270370443","270370443"
"739","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",11,5,"Maximum",0.00431473701559448,"270370443","270370443"
"740","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",11,5,"Mean",0.00120812352959891,"270370443","270370443"
"741","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",11,5,"Minimum",0.000433126050594743,"270370443","270370443"
"742","78-93-3","Methyl Ethyl Ketone",NA,0.531737768,"airtoxics",11,5,"Maximum",0.185640722682016,"270370443","270370443"
"743","78-93-3","Methyl Ethyl Ketone",NA,0.531737768,"airtoxics",11,5,"Minimum",0.033115907677614,"270370443","270370443"
"744","78-93-3","Methyl Ethyl Ketone",NA,0.531737768,"airtoxics",11,5,"Mean",0.109084441208656,"270370443","270370443"
"745","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",11,5,"Mean",0.000389641801149123,"270370443","270370443"
"746","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",11,5,"Minimum",0.000388126884637935,"270370443","270370443"
"747","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",11,5,"Maximum",0.000390543104637084,"270370443","270370443"
"748","79-01-6","Trichloroethylene",NA,0.011405632,"airtoxics",11,5,"Mean",0.0399852264397415,"270370443","270370443"
"749","79-01-6","Trichloroethylene",NA,0.011405632,"airtoxics",11,5,"Minimum",0.0189419874406078,"270370443","270370443"
"750","79-01-6","Trichloroethylene",NA,0.011405632,"airtoxics",11,5,"Maximum",0.105486384102915,"270370443","270370443"
"751","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",11,5,"Mean",0.00558138261794178,"270370443","270370443"
"752","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",11,5,"Minimum",0.00157633265881733,"270370443","270370443"
"753","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",11,5,"Maximum",0.0217780178638145,"270370443","270370443"
"754","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",11,5,"Maximum",0.0000269265700445498,"270370443","270370443"
"755","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",11,5,"Mean",0.0000190932496639529,"270370443","270370443"
"756","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",11,5,"Minimum",0.0000136739973484179,"270370443","270370443"
"757","95-63-6","1,2,4-Trimethylbenzene",NA,NA,"airtoxics",11,5,"Mean",0.0469288473150887,"270370443","270370443"
"758","95-63-6","1,2,4-Trimethylbenzene",NA,NA,"airtoxics",11,5,"Minimum",0.00746271381294025,"270370443","270370443"
"759","95-63-6","1,2,4-Trimethylbenzene",NA,NA,"airtoxics",11,5,"Maximum",0.210627164607094,"270370443","270370443"
"760","7439-92-1","Lead",0.072189955,0.11161501,"airtoxics",15,5,"Mean",0.00236669622004776,"270370465","270370465"
"761","7439-92-1","Lead",0.072189955,0.11161501,"airtoxics",15,5,"Minimum",0.000915709316746893,"270370465","270370465"
"762","7439-92-1","Lead",0.072189955,0.11161501,"airtoxics",15,5,"Maximum",0.0059958435486418,"270370465","270370465"
"763","7439-96-5","Manganese",0.019711023,0.014713337,"airtoxics",15,5,"Maximum",0.277149859817089,"270370465","270370465"
"764","7439-96-5","Manganese",0.019711023,0.014713337,"airtoxics",15,5,"Mean",0.00758055212915431,"270370465","270370465"
"765","7439-96-5","Manganese",0.019711023,0.014713337,"airtoxics",15,5,"Minimum",0.000915230630017016,"270370465","270370465"
"766","7440-02-0","Nickel",NA,NA,"airtoxics",15,5,"Mean",0.00283290395279693,"270370465","270370465"
"767","7440-02-0","Nickel",NA,NA,"airtoxics",15,5,"Minimum",0.000486649312329297,"270370465","270370465"
"768","7440-02-0","Nickel",NA,NA,"airtoxics",15,5,"Maximum",0.0210409647114338,"270370465","270370465"
"769","7440-36-0","Antimony",NA,0.000618718,"airtoxics",15,5,"Maximum",0.00157171239608025,"270370465","270370465"
"770","7440-36-0","Antimony",NA,0.000618718,"airtoxics",15,5,"Mean",0.000254171614570131,"270370465","270370465"
"771","7440-36-0","Antimony",NA,0.000618718,"airtoxics",15,5,"Minimum",0.000173205027144023,"270370465","270370465"
"772","7440-38-2","Arsenic",NA,0.001177333,"airtoxics",15,5,"Minimum",0.0000600276807380591,"270370465","270370465"
"773","7440-38-2","Arsenic",NA,0.001177333,"airtoxics",15,5,"Maximum",0.0117914037645706,"270370465","270370465"
"774","7440-38-2","Arsenic",NA,0.001177333,"airtoxics",15,5,"Mean",0.00032762054913159,"270370465","270370465"
"775","7440-39-3","Barium",0.01654442,0.008548503,"airtoxics",15,5,"Minimum",0.0000765558120292553,"270370465","270370465"
"776","7440-39-3","Barium",0.01654442,0.008548503,"airtoxics",15,5,"Mean",0.000155342688624325,"270370465","270370465"
"777","7440-39-3","Barium",0.01654442,0.008548503,"airtoxics",15,5,"Maximum",0.00024159373015209,"270370465","270370465"
"778","7440-41-7","Beryllium",NA,NA,"airtoxics",15,5,"Minimum",0.00000461915524464654,"270370465","270370465"
"779","7440-41-7","Beryllium",NA,NA,"airtoxics",15,5,"Maximum",0.000196936279321499,"270370465","270370465"
"780","7440-41-7","Beryllium",NA,NA,"airtoxics",15,5,"Mean",0.0000125947708150302,"270370465","270370465"
"781","7440-43-9","Cadmium",NA,NA,"airtoxics",15,5,"Mean",0.000436215111051064,"270370465","270370465"
"782","7440-43-9","Cadmium",NA,NA,"airtoxics",15,5,"Maximum",0.020506985206289,"270370465","270370465"
"783","7440-43-9","Cadmium",NA,NA,"airtoxics",15,5,"Minimum",0.0000403144573426495,"270370465","270370465"
"784","7440-47-3","Chromium",NA,NA,"airtoxics",15,5,"Mean",0.000564335815092493,"270370465","270370465"
"785","7440-47-3","Chromium",NA,NA,"airtoxics",15,5,"Minimum",0.000137436431397017,"270370465","270370465"
"786","7440-47-3","Chromium",NA,NA,"airtoxics",15,5,"Maximum",0.0189627419230855,"270370465","270370465"
"787","7440-48-4","Cobalt",NA,NA,"airtoxics",15,5,"Maximum",0.0112644928872874,"270370465","270370465"
"788","7440-48-4","Cobalt",NA,NA,"airtoxics",15,5,"Minimum",0.0000850265635734568,"270370465","270370465"
"789","7440-48-4","Cobalt",NA,NA,"airtoxics",15,5,"Mean",0.000317082866756048,"270370465","270370465"
"790","7440-50-8","Copper",0.095973559,0.290244849,"airtoxics",15,5,"Mean",0.000817671647682223,"270370465","270370465"
"791","7440-50-8","Copper",0.095973559,0.290244849,"airtoxics",15,5,"Minimum",0.000216450690087601,"270370465","270370465"
"792","7440-50-8","Copper",0.095973559,0.290244849,"airtoxics",15,5,"Maximum",0.0051809550471151,"270370465","270370465"
"793","7440-66-6","Zinc",0.032116854,0.03360654,"airtoxics",15,5,"Maximum",0.0441464754675063,"270370465","270370465"
"794","7440-66-6","Zinc",0.032116854,0.03360654,"airtoxics",15,5,"Mean",0.00824302237841088,"270370465","270370465"
"795","7440-66-6","Zinc",0.032116854,0.03360654,"airtoxics",15,5,"Minimum",0.00155950778618521,"270370465","270370465"
"796","7782-49-2","Selenium",NA,NA,"airtoxics",15,5,"Mean",0.000460189713664481,"270370465","270370465"
"797","7782-49-2","Selenium",NA,NA,"airtoxics",15,5,"Maximum",0.00513789848084939,"270370465","270370465"
"798","7782-49-2","Selenium",NA,NA,"airtoxics",15,5,"Minimum",0.000293424511549706,"270370465","270370465"
"799","100-41-4","Ethylbenzene",NA,0.108675608,"airtoxics",16,5,"Mean",0.353825905196058,"270370470","270370470"
"800","100-41-4","Ethylbenzene",NA,0.108675608,"airtoxics",16,5,"Minimum",0.190121701056444,"270370470","270370470"
"801","100-41-4","Ethylbenzene",NA,0.108675608,"airtoxics",16,5,"Maximum",0.640625170270784,"270370470","270370470"
"802","100-42-5","Styrene",NA,NA,"airtoxics",16,5,"Minimum",0.0332261529274045,"270370470","270370470"
"803","100-42-5","Styrene",NA,NA,"airtoxics",16,5,"Maximum",0.208681348555773,"270370470","270370470"
"804","100-42-5","Styrene",NA,NA,"airtoxics",16,5,"Mean",0.0621931628819899,"270370470","270370470"
"805","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",16,5,"Maximum",0.000175146254972225,"270370470","270370470"
"806","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",16,5,"Minimum",0.000154323065391621,"270370470","270370470"
"807","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",16,5,"Mean",0.00016623664879925,"270370470","270370470"
"808","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",16,5,"Mean",0.000623082392849028,"270370470","270370470"
"809","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",16,5,"Minimum",0.000623082392849028,"270370470","270370470"
"810","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",16,5,"Maximum",0.000623082392849028,"270370470","270370470"
"811","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",16,5,"Minimum",0.000267525752328402,"270370470","270370470"
"812","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",16,5,"Maximum",0.000416969647026808,"270370470","270370470"
"813","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",16,5,"Mean",0.000351358525259783,"270370470","270370470"
"814","106-99-0","1,3-Butadiene",0.07377338,0.036138982,"airtoxics",16,5,"Mean",0.0821369167219316,"270370470","270370470"
"815","106-99-0","1,3-Butadiene",0.07377338,0.036138982,"airtoxics",16,5,"Minimum",0.0478522154259472,"270370470","270370470"
"816","106-99-0","1,3-Butadiene",0.07377338,0.036138982,"airtoxics",16,5,"Maximum",0.110302881906135,"270370470","270370470"
"817","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",16,5,"Maximum",0.00671837171697429,"270370470","270370470"
"818","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",16,5,"Mean",0.00313345642278717,"270370470","270370470"
"819","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",16,5,"Minimum",0.00273410679561335,"270370470","270370470"
"820","108-05-4","Vinyl Acetate",0.634148715,0.481065977,"airtoxics",16,5,"Minimum",0.00118123968199842,"270370470","270370470"
"821","108-05-4","Vinyl Acetate",0.634148715,0.481065977,"airtoxics",16,5,"Mean",0.00149357387320868,"270370470","270370470"
"822","108-05-4","Vinyl Acetate",0.634148715,0.481065977,"airtoxics",16,5,"Maximum",0.00172012446971038,"270370470","270370470"
"823","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",16,5,"Maximum",0.00023872386681176,"270370470","270370470"
"824","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",16,5,"Mean",0.000147593623046168,"270370470","270370470"
"825","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",16,5,"Minimum",0.0000940032363695409,"270370470","270370470"
"826","108-88-3","Toluene",0.756449608,0.62279945,"airtoxics",16,5,"Maximum",7.5213422266797,"270370470","270370470"
"827","108-88-3","Toluene",0.756449608,0.62279945,"airtoxics",16,5,"Minimum",3.02532675313464,"270370470","270370470"
"828","108-88-3","Toluene",0.756449608,0.62279945,"airtoxics",16,5,"Mean",4.96075396821202,"270370470","270370470"
"829","108-90-7","Chlorobenzene",NA,NA,"airtoxics",16,5,"Maximum",0.144407161593129,"270370470","270370470"
"830","108-90-7","Chlorobenzene",NA,NA,"airtoxics",16,5,"Mean",0.0690406027726808,"270370470","270370470"
"831","108-90-7","Chlorobenzene",NA,NA,"airtoxics",16,5,"Minimum",0.0352011503396705,"270370470","270370470"
"832","110-54-3","N-Hexane",0.48855362,0.587044534,"airtoxics",16,5,"Mean",1.30107262740843,"270370470","270370470"
"833","110-54-3","N-Hexane",0.48855362,0.587044534,"airtoxics",16,5,"Minimum",0.758804994816943,"270370470","270370470"
"834","110-54-3","N-Hexane",0.48855362,0.587044534,"airtoxics",16,5,"Maximum",2.17739202884492,"270370470","270370470"
"835","110-82-7","Cyclohexane",0.156258732,0.097604103,"airtoxics",16,5,"Minimum",0.00475282116201425,"270370470","270370470"
"836","110-82-7","Cyclohexane",0.156258732,0.097604103,"airtoxics",16,5,"Mean",0.00585532117734675,"270370470","270370470"
"837","110-82-7","Cyclohexane",0.156258732,0.097604103,"airtoxics",16,5,"Maximum",0.00711637065937298,"270370470","270370470"
"838","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",16,5,"Mean",0.000153916461732487,"270370470","270370470"
"839","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",16,5,"Maximum",0.000309172829638271,"270370470","270370470"
"840","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",16,5,"Minimum",0.0000714675719528657,"270370470","270370470"
"841","127-18-4","Tetrachloroethylene",NA,0.049236883,"airtoxics",16,5,"Mean",0.0495403363702054,"270370470","270370470"
"842","127-18-4","Tetrachloroethylene",NA,0.049236883,"airtoxics",16,5,"Minimum",0.0248639073587262,"270370470","270370470"
"843","127-18-4","Tetrachloroethylene",NA,0.049236883,"airtoxics",16,5,"Maximum",0.21434569553979,"270370470","270370470"
"844","1330-20-7","M/P Xylene",NA,0.530606003,"airtoxics",16,5,"Mean",1.54847742311151,"270370470","270370470"
"845","1330-20-7","M/P Xylene",NA,0.530606003,"airtoxics",16,5,"Maximum",2.69269299947189,"270370470","270370470"
"846","1330-20-7","M/P Xylene",NA,0.530606003,"airtoxics",16,5,"Minimum",0.841555665464306,"270370470","270370470"
"847","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",16,5,"Minimum",0.000000160426374407052,"270370470","270370470"
"848","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",16,5,"Mean",0.000000263967022628586,"270370470","270370470"
"849","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",16,5,"Maximum",0.000000474878333989182,"270370470","270370470"
"850","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",16,5,"Maximum",0.000058379636765693,"270370470","270370470"
"851","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",16,5,"Minimum",0.0000316464914233983,"270370470","270370470"
"852","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",16,5,"Mean",0.0000437805583492606,"270370470","270370470"
"853","50-00-0","Formaldehyde",1.784687273,0.748608971,"airtoxics",16,5,"Minimum",1.26200872610696,"270370470","270370470"
"854","50-00-0","Formaldehyde",1.784687273,0.748608971,"airtoxics",16,5,"Mean",1.5552577126103,"270370470","270370470"
"855","50-00-0","Formaldehyde",1.784687273,0.748608971,"airtoxics",16,5,"Maximum",1.85660634305157,"270370470","270370470"
"856","56-23-5","Carbon Tetrachloride",0.492927593,0.070217197,"airtoxics",16,5,"Maximum",0.540211658573974,"270370470","270370470"
"857","56-23-5","Carbon Tetrachloride",0.492927593,0.070217197,"airtoxics",16,5,"Minimum",0.540071862206049,"270370470","270370470"
"858","56-23-5","Carbon Tetrachloride",0.492927593,0.070217197,"airtoxics",16,5,"Mean",0.540149050566203,"270370470","270370470"
"859","67-64-1","Acetone",2.433129434,0.804498692,"airtoxics",16,5,"Minimum",0.124373143980379,"270370470","270370470"
"860","67-64-1","Acetone",2.433129434,0.804498692,"airtoxics",16,5,"Mean",0.178921941245712,"270370470","270370470"
"861","67-64-1","Acetone",2.433129434,0.804498692,"airtoxics",16,5,"Maximum",0.287723279634917,"270370470","270370470"
"862","67-66-3","Chloroform",0.194394812,0.467937247,"airtoxics",16,5,"Mean",0.0882708617548157,"270370470","270370470"
"863","67-66-3","Chloroform",0.194394812,0.467937247,"airtoxics",16,5,"Maximum",0.125564458366396,"270370470","270370470"
"864","67-66-3","Chloroform",0.194394812,0.467937247,"airtoxics",16,5,"Minimum",0.0479746361689699,"270370470","270370470"
"865","71-43-2","Benzene",0.473877963,0.204730461,"airtoxics",16,5,"Mean",0.682553174761687,"270370470","270370470"
"866","71-43-2","Benzene",0.473877963,0.204730461,"airtoxics",16,5,"Maximum",0.924679701278304,"270370470","270370470"
"867","71-43-2","Benzene",0.473877963,0.204730461,"airtoxics",16,5,"Minimum",0.421798238300781,"270370470","270370470"
"868","71-55-6","Methyl Chloroform",NA,0.036020657,"airtoxics",16,5,"Minimum",0.27598251610493,"270370470","270370470"
"869","71-55-6","Methyl Chloroform",NA,0.036020657,"airtoxics",16,5,"Maximum",0.584863072177812,"270370470","270370470"
"870","71-55-6","Methyl Chloroform",NA,0.036020657,"airtoxics",16,5,"Mean",0.453656842617298,"270370470","270370470"
"871","74-83-9","Bromomethane",NA,NA,"airtoxics",16,5,"Minimum",0.127570637529379,"270370470","270370470"
"872","74-83-9","Bromomethane",NA,NA,"airtoxics",16,5,"Mean",0.230809348282732,"270370470","270370470"
"873","74-83-9","Bromomethane",NA,NA,"airtoxics",16,5,"Maximum",0.466027720108716,"270370470","270370470"
"874","74-87-3","Chloromethane",1.007118077,0.111856466,"airtoxics",16,5,"Minimum",1.09045082954906,"270370470","270370470"
"875","74-87-3","Chloromethane",1.007118077,0.111856466,"airtoxics",16,5,"Maximum",1.09887633266931,"270370470","270370470"
"876","74-87-3","Chloromethane",1.007118077,0.111856466,"airtoxics",16,5,"Mean",1.09103431052676,"270370470","270370470"
"877","7439-92-1","Lead",NA,0.001270787,"airtoxics",16,5,"Minimum",0.00111173544698406,"270370470","270370470"
"878","7439-92-1","Lead",NA,0.001270787,"airtoxics",16,5,"Mean",0.00145120729682112,"270370470","270370470"
"879","7439-92-1","Lead",NA,0.001270787,"airtoxics",16,5,"Maximum",0.00184691330942743,"270370470","270370470"
"880","7439-96-5","Manganese",0.01371167,0.013883079,"airtoxics",16,5,"Maximum",0.00677235044494771,"270370470","270370470"
"881","7439-96-5","Manganese",0.01371167,0.013883079,"airtoxics",16,5,"Minimum",0.00242387789986897,"270370470","270370470"
"882","7439-96-5","Manganese",0.01371167,0.013883079,"airtoxics",16,5,"Mean",0.00494586486608984,"270370470","270370470"
"883","7440-02-0","Nickel",NA,NA,"airtoxics",16,5,"Maximum",0.00301975720256043,"270370470","270370470"
"884","7440-02-0","Nickel",NA,NA,"airtoxics",16,5,"Mean",0.00100309122721387,"270370470","270370470"
"885","7440-02-0","Nickel",NA,NA,"airtoxics",16,5,"Minimum",0.000627214478766458,"270370470","270370470"
"886","7440-36-0","Antimony",NA,NA,"airtoxics",16,5,"Mean",0.000207038455233713,"270370470","270370470"
"887","7440-36-0","Antimony",NA,NA,"airtoxics",16,5,"Minimum",0.000167134136799975,"270370470","270370470"
"888","7440-36-0","Antimony",NA,NA,"airtoxics",16,5,"Maximum",0.000233215502404309,"270370470","270370470"
"889","7440-38-2","Arsenic",NA,NA,"airtoxics",16,5,"Maximum",0.000245105705682233,"270370470","270370470"
"890","7440-38-2","Arsenic",NA,NA,"airtoxics",16,5,"Minimum",0.000099615304083409,"270370470","270370470"
"891","7440-38-2","Arsenic",NA,NA,"airtoxics",16,5,"Mean",0.000174705896325138,"270370470","270370470"
"892","7440-39-3","Barium",0.009770973,0.006243268,"airtoxics",16,5,"Minimum",0.0000482037885376485,"270370470","270370470"
"893","7440-39-3","Barium",0.009770973,0.006243268,"airtoxics",16,5,"Maximum",0.0000915138766686141,"270370470","270370470"
"894","7440-39-3","Barium",0.009770973,0.006243268,"airtoxics",16,5,"Mean",0.0000668469391542157,"270370470","270370470"
"895","7440-41-7","Beryllium",NA,NA,"airtoxics",16,5,"Minimum",0.00000609713127634314,"270370470","270370470"
"896","7440-41-7","Beryllium",NA,NA,"airtoxics",16,5,"Maximum",0.0000154261947749321,"270370470","270370470"
"897","7440-41-7","Beryllium",NA,NA,"airtoxics",16,5,"Mean",0.00000993584037393587,"270370470","270370470"
"898","7440-43-9","Cadmium",NA,NA,"airtoxics",16,5,"Minimum",0.0000291412698116746,"270370470","270370470"
"899","7440-43-9","Cadmium",NA,NA,"airtoxics",16,5,"Mean",0.0000467339221709249,"270370470","270370470"
